Time (ms),3xAA,4xAA,2xAA,Time (minutes),3xAA (V),4xAA (V),2xAA (V)
1920503,951,781,733,32.0083833333,4.6435546875,3.8134765625,3.5791015625
1925505,950,781,730,32.09175,4.638671875,3.8134765625,3.564453125
1930506,950,781,767,32.1751,4.638671875,3.8134765625,3.7451171875
1935507,950,781,730,32.25845,4.638671875,3.8134765625,3.564453125
1940508,950,781,732,32.3418,4.638671875,3.8134765625,3.57421875
1945509,950,781,730,32.42515,4.638671875,3.8134765625,3.564453125
1950511,950,780,730,32.5085166667,4.638671875,3.80859375,3.564453125
1955513,950,780,766,32.5918833333,4.638671875,3.80859375,3.740234375
1960514,950,780,729,32.6752333333,4.638671875,3.80859375,3.5595703125
1965515,950,780,730,32.7585833333,4.638671875,3.80859375,3.564453125
1970516,949,780,728,32.8419333333,4.6337890625,3.80859375,3.5546875
1975518,949,780,739,32.9253,4.6337890625,3.80859375,3.6083984375
1980519,949,780,736,33.00865,4.6337890625,3.80859375,3.59375
1985520,949,780,729,33.092,4.6337890625,3.80859375,3.5595703125
1990521,949,779,729,33.17535,4.6337890625,3.8037109375,3.5595703125
1995523,948,780,729,33.2587166667,4.62890625,3.80859375,3.5595703125
2000525,948,780,729,33.3420833333,4.62890625,3.80859375,3.5595703125
2005526,949,780,769,33.4254333333,4.6337890625,3.80859375,3.7548828125
2010527,948,780,761,33.5087833333,4.62890625,3.80859375,3.7158203125
2015528,948,780,729,33.5921333333,4.62890625,3.80859375,3.5595703125
2020530,948,779,728,33.6755,4.62890625,3.8037109375,3.5546875
2025531,947,779,728,33.75885,4.6240234375,3.8037109375,3.5546875
2030532,947,779,751,33.8422,4.6240234375,3.8037109375,3.6669921875
2035533,948,779,729,33.92555,4.62890625,3.8037109375,3.5595703125
2040535,947,779,766,34.0089166667,4.6240234375,3.8037109375,3.740234375
2045536,948,779,728,34.0922666667,4.62890625,3.8037109375,3.5546875
2050538,947,779,728,34.1756333333,4.6240234375,3.8037109375,3.5546875
2055539,947,779,736,34.2589833333,4.6240234375,3.8037109375,3.59375
2060540,947,778,727,34.3423333333,4.6240234375,3.798828125,3.5498046875
2065542,947,778,727,34.4257,4.6240234375,3.798828125,3.5498046875
2070543,947,779,733,34.50905,4.6240234375,3.8037109375,3.5791015625
2075544,947,778,727,34.5924,4.6240234375,3.798828125,3.5498046875
2080545,946,778,765,34.67575,4.619140625,3.798828125,3.7353515625
2085547,947,778,727,34.7591166667,4.6240234375,3.798828125,3.5498046875
2090548,947,778,727,34.8424666667,4.6240234375,3.798828125,3.5498046875
2095550,946,778,727,34.9258333333,4.619140625,3.798828125,3.5498046875
2100551,947,778,726,35.0091833333,4.6240234375,3.798828125,3.544921875
2105552,946,778,726,35.0925333333,4.619140625,3.798828125,3.544921875
2110554,946,778,726,35.1759,4.619140625,3.798828125,3.544921875
2115555,946,778,726,35.25925,4.619140625,3.798828125,3.544921875
2120556,946,777,726,35.3426,4.619140625,3.7939453125,3.544921875
2125557,945,777,760,35.42595,4.6142578125,3.7939453125,3.7109375
2130558,946,778,727,35.5093,4.619140625,3.798828125,3.5498046875
2135560,946,777,726,35.5926666667,4.619140625,3.7939453125,3.544921875
2140562,945,778,725,35.6760333333,4.6142578125,3.798828125,3.5400390625
2145563,945,777,736,35.7593833333,4.6142578125,3.7939453125,3.59375
2150564,946,777,726,35.8427333333,4.619140625,3.7939453125,3.544921875
2155566,945,777,763,35.9261,4.6142578125,3.7939453125,3.7255859375
2160567,945,777,765,36.00945,4.6142578125,3.7939453125,3.7353515625
2165568,944,777,726,36.0928,4.609375,3.7939453125,3.544921875
2170569,944,777,754,36.17615,4.609375,3.7939453125,3.681640625
2175570,944,777,726,36.2595,4.609375,3.7939453125,3.544921875
2180572,944,777,757,36.3428666667,4.609375,3.7939453125,3.6962890625
2185573,944,776,725,36.4262166667,4.609375,3.7890625,3.5400390625
2190575,944,776,726,36.5095833333,4.609375,3.7890625,3.544921875
2195576,944,776,725,36.5929333333,4.609375,3.7890625,3.5400390625
2200578,944,776,747,36.6763,4.609375,3.7890625,3.6474609375
2205579,944,777,724,36.75965,4.609375,3.7939453125,3.53515625
2210580,944,776,724,36.843,4.609375,3.7890625,3.53515625
2215581,943,777,724,36.92635,4.6044921875,3.7939453125,3.53515625
2220582,944,776,759,37.0097,4.609375,3.7890625,3.7060546875
2225584,943,776,724,37.0930666667,4.6044921875,3.7890625,3.53515625
2230585,943,776,724,37.1764166667,4.6044921875,3.7890625,3.53515625
2235587,943,776,764,37.2597833333,4.6044921875,3.7890625,3.73046875
2240588,942,776,763,37.3431333333,4.599609375,3.7890625,3.7255859375
2245590,943,776,723,37.4265,4.6044921875,3.7890625,3.5302734375
2250591,943,775,724,37.50985,4.6044921875,3.7841796875,3.53515625
2255592,942,775,724,37.5932,4.599609375,3.7841796875,3.53515625
2260593,943,776,764,37.67655,4.6044921875,3.7890625,3.73046875
2265594,942,775,724,37.7599,4.599609375,3.7841796875,3.53515625
2270596,942,775,757,37.8432666667,4.599609375,3.7841796875,3.6962890625
2275597,942,775,762,37.9266166667,4.599609375,3.7841796875,3.720703125
2280599,941,775,724,38.0099833333,4.5947265625,3.7841796875,3.53515625
2285600,942,775,724,38.0933333333,4.599609375,3.7841796875,3.53515625
2290601,942,775,725,38.1766833333,4.599609375,3.7841796875,3.5400390625
2295603,942,775,756,38.26005,4.599609375,3.7841796875,3.69140625
2300604,941,774,751,38.3434,4.5947265625,3.779296875,3.6669921875
2305605,942,775,723,38.42675,4.599609375,3.7841796875,3.5302734375
2310606,941,775,722,38.5101,4.5947265625,3.7841796875,3.525390625
2315608,941,775,723,38.5934666667,4.5947265625,3.7841796875,3.5302734375
2320609,941,775,723,38.6768166667,4.5947265625,3.7841796875,3.5302734375
2325611,941,774,723,38.7601833333,4.5947265625,3.779296875,3.5302734375
2330612,941,775,723,38.8435333333,4.5947265625,3.7841796875,3.5302734375
2335613,942,775,757,38.9268833333,4.599609375,3.7841796875,3.6962890625
2340615,941,775,760,39.01025,4.5947265625,3.7841796875,3.7109375
2345616,940,775,760,39.0936,4.58984375,3.7841796875,3.7109375
2350617,940,774,723,39.17695,4.58984375,3.779296875,3.5302734375
2355618,940,774,722,39.2603,4.58984375,3.779296875,3.525390625
2360620,940,774,721,39.3436666667,4.58984375,3.779296875,3.5205078125
2365621,940,774,721,39.4270166667,4.58984375,3.779296875,3.5205078125
2370622,940,774,751,39.5103666667,4.58984375,3.779296875,3.6669921875
2375624,940,774,751,39.5937333333,4.58984375,3.779296875,3.6669921875
2380625,940,774,725,39.6770833333,4.58984375,3.779296875,3.5400390625
2385627,940,773,722,39.76045,4.58984375,3.7744140625,3.525390625
2390628,940,774,721,39.8438,4.58984375,3.779296875,3.5205078125
2395629,940,773,755,39.92715,4.58984375,3.7744140625,3.6865234375
2400630,939,773,721,40.0105,4.5849609375,3.7744140625,3.5205078125
2405632,939,773,721,40.0938666667,4.5849609375,3.7744140625,3.5205078125
2410633,939,773,759,40.1772166667,4.5849609375,3.7744140625,3.7060546875
2415634,939,773,722,40.2605666667,4.5849609375,3.7744140625,3.525390625
2420636,939,773,750,40.3439333333,4.5849609375,3.7744140625,3.662109375
2425637,939,773,721,40.4272833333,4.5849609375,3.7744140625,3.5205078125
2430639,938,773,721,40.51065,4.580078125,3.7744140625,3.5205078125
2435640,939,773,757,40.594,4.5849609375,3.7744140625,3.6962890625
2440641,939,772,721,40.67735,4.5849609375,3.76953125,3.5205078125
2445642,939,773,721,40.7607,4.5849609375,3.7744140625,3.5205078125
2450643,938,773,721,40.84405,4.580078125,3.7744140625,3.5205078125
2455645,938,773,758,40.9274166667,4.580078125,3.7744140625,3.701171875
2460646,938,772,721,41.0107666667,4.580078125,3.76953125,3.5205078125
2465648,938,772,720,41.0941333333,4.580078125,3.76953125,3.515625
2470649,938,773,719,41.1774833333,4.580078125,3.7744140625,3.5107421875
2475651,938,772,720,41.26085,4.580078125,3.76953125,3.515625
2480652,937,772,720,41.3442,4.5751953125,3.76953125,3.515625
2485653,937,773,719,41.42755,4.5751953125,3.7744140625,3.5107421875
2490654,937,771,720,41.5109,4.5751953125,3.7646484375,3.515625
2495655,937,772,757,41.59425,4.5751953125,3.76953125,3.6962890625
2500657,937,772,721,41.6776166667,4.5751953125,3.76953125,3.5205078125
2505658,937,772,719,41.7609666667,4.5751953125,3.76953125,3.5107421875
2510660,937,772,751,41.8443333333,4.5751953125,3.76953125,3.6669921875
2515661,937,772,718,41.9276833333,4.5751953125,3.76953125,3.505859375
2520663,936,772,720,42.01105,4.5703125,3.76953125,3.515625
2525664,936,772,749,42.0944,4.5703125,3.76953125,3.6572265625
2530665,936,772,719,42.17775,4.5703125,3.76953125,3.5107421875
2535666,936,772,718,42.2611,4.5703125,3.76953125,3.505859375
2540667,936,771,754,42.34445,4.5703125,3.7646484375,3.681640625
2545669,936,772,718,42.4278166667,4.5703125,3.76953125,3.505859375
2550670,937,771,718,42.5111666667,4.5751953125,3.7646484375,3.505859375
2555671,936,771,718,42.5945166667,4.5703125,3.7646484375,3.505859375
2560673,936,771,718,42.6778833333,4.5703125,3.7646484375,3.505859375
2565675,936,771,735,42.76125,4.5703125,3.7646484375,3.5888671875
2570676,936,771,718,42.8446,4.5703125,3.7646484375,3.505859375
2575677,936,770,717,42.92795,4.5703125,3.759765625,3.5009765625
2580678,936,771,718,43.0113,4.5703125,3.7646484375,3.505859375
2585679,936,771,755,43.09465,4.5703125,3.7646484375,3.6865234375
2590681,935,771,753,43.1780166667,4.5654296875,3.7646484375,3.6767578125
2595682,935,771,752,43.2613666667,4.5654296875,3.7646484375,3.671875
2600683,935,770,717,43.3447166667,4.5654296875,3.759765625,3.5009765625
2605685,935,770,716,43.4280833333,4.5654296875,3.759765625,3.49609375
2610686,935,771,715,43.5114333333,4.5654296875,3.7646484375,3.4912109375
2615688,935,770,716,43.5948,4.5654296875,3.759765625,3.49609375
2620689,934,770,721,43.67815,4.560546875,3.759765625,3.5205078125
2625690,935,770,717,43.7615,4.5654296875,3.759765625,3.5009765625
2630691,935,770,715,43.84485,4.5654296875,3.759765625,3.4912109375
2635693,934,770,715,43.9282166667,4.560546875,3.759765625,3.4912109375
2640694,935,771,715,44.0115666667,4.5654296875,3.7646484375,3.4912109375
2645695,934,769,715,44.0949166667,4.560546875,3.7548828125,3.4912109375
2650697,935,770,715,44.1782833333,4.5654296875,3.759765625,3.4912109375
2655698,934,769,715,44.2616333333,4.560546875,3.7548828125,3.4912109375
2660700,934,770,755,44.345,4.560546875,3.759765625,3.6865234375
2665701,934,769,715,44.42835,4.560546875,3.7548828125,3.4912109375
2670702,934,770,714,44.5117,4.560546875,3.759765625,3.486328125
2675703,934,769,715,44.59505,4.560546875,3.7548828125,3.4912109375
2680705,934,770,713,44.6784166667,4.560546875,3.759765625,3.4814453125
2685706,934,770,745,44.7617666667,4.560546875,3.759765625,3.6376953125
2690707,934,768,714,44.8451166667,4.560546875,3.75,3.486328125
2695708,934,769,714,44.9284666667,4.560546875,3.7548828125,3.486328125
2700710,933,769,743,45.0118333333,4.5556640625,3.7548828125,3.6279296875
2705712,934,769,714,45.0952,4.560546875,3.7548828125,3.486328125
2710713,933,769,713,45.17855,4.5556640625,3.7548828125,3.4814453125
2715714,933,769,745,45.2619,4.5556640625,3.7548828125,3.6376953125
2720715,933,769,712,45.34525,4.5556640625,3.7548828125,3.4765625
2725716,932,769,712,45.4286,4.55078125,3.7548828125,3.4765625
2730718,933,769,712,45.5119666667,4.5556640625,3.7548828125,3.4765625
2735719,933,769,713,45.5953166667,4.5556640625,3.7548828125,3.4814453125
2740720,933,769,712,45.6786666667,4.5556640625,3.7548828125,3.4765625
2745722,933,769,713,45.7620333333,4.5556640625,3.7548828125,3.4814453125
2750724,933,769,712,45.8454,4.5556640625,3.7548828125,3.4765625
2755725,932,769,742,45.92875,4.55078125,3.7548828125,3.623046875
2760726,932,768,712,46.0121,4.55078125,3.75,3.4765625
2765727,933,768,713,46.09545,4.5556640625,3.75,3.4814453125
2770728,932,768,742,46.1788,4.55078125,3.75,3.623046875
2775730,932,768,738,46.2621666667,4.55078125,3.75,3.603515625
2780731,932,768,746,46.3455166667,4.55078125,3.75,3.642578125
2785732,931,768,747,46.4288666667,4.5458984375,3.75,3.6474609375
2790734,932,768,715,46.5122333333,4.55078125,3.75,3.4912109375
2795736,932,767,741,46.5956,4.55078125,3.7451171875,3.6181640625
2800737,932,768,748,46.67895,4.55078125,3.75,3.65234375
2805738,931,768,710,46.7623,4.5458984375,3.75,3.466796875
2810739,931,768,711,46.84565,4.5458984375,3.75,3.4716796875
2815740,931,767,711,46.929,4.5458984375,3.7451171875,3.4716796875
2820742,931,767,711,47.0123666667,4.5458984375,3.7451171875,3.4716796875
2825743,931,767,711,47.0957166667,4.5458984375,3.7451171875,3.4716796875
2830744,931,767,745,47.1790666667,4.5458984375,3.7451171875,3.6376953125
2835746,931,767,711,47.2624333333,4.5458984375,3.7451171875,3.4716796875
2840748,931,767,711,47.3458,4.5458984375,3.7451171875,3.4716796875
2845749,930,767,747,47.42915,4.541015625,3.7451171875,3.6474609375
2850750,930,767,741,47.5125,4.541015625,3.7451171875,3.6181640625
2855751,930,767,711,47.59585,4.541015625,3.7451171875,3.4716796875
2860752,930,767,710,47.6792,4.541015625,3.7451171875,3.466796875
2865754,930,767,740,47.7625666667,4.541015625,3.7451171875,3.61328125
2870755,930,767,746,47.8459166667,4.541015625,3.7451171875,3.642578125
2875756,930,767,744,47.9292666667,4.541015625,3.7451171875,3.6328125
2880757,931,767,710,48.0126166667,4.5458984375,3.7451171875,3.466796875
2885760,930,767,710,48.096,4.541015625,3.7451171875,3.466796875
2890761,930,767,748,48.17935,4.541015625,3.7451171875,3.65234375
2895762,929,767,710,48.2627,4.5361328125,3.7451171875,3.466796875
2900763,930,766,709,48.34605,4.541015625,3.740234375,3.4619140625
2905764,930,766,748,48.4294,4.541015625,3.740234375,3.65234375
2910766,929,767,710,48.5127666667,4.5361328125,3.7451171875,3.466796875
2915767,929,766,709,48.5961166667,4.5361328125,3.740234375,3.4619140625
2920768,929,766,709,48.6794666667,4.5361328125,3.740234375,3.4619140625
2925769,930,766,709,48.7628166667,4.541015625,3.740234375,3.4619140625
2930771,929,766,709,48.8461833333,4.5361328125,3.740234375,3.4619140625
2935773,929,766,714,48.92955,4.5361328125,3.740234375,3.486328125
2940774,929,766,708,49.0129,4.5361328125,3.740234375,3.45703125
2945775,929,766,742,49.09625,4.5361328125,3.740234375,3.623046875
2950776,929,766,707,49.1796,4.5361328125,3.740234375,3.4521484375
2955778,928,766,708,49.2629666667,4.53125,3.740234375,3.45703125
2960779,928,766,708,49.3463166667,4.53125,3.740234375,3.45703125
2965780,928,765,706,49.4296666667,4.53125,3.7353515625,3.447265625
2970781,929,765,707,49.5130166667,4.5361328125,3.7353515625,3.4521484375
2975783,928,766,735,49.5963833333,4.53125,3.740234375,3.5888671875
2980785,928,765,745,49.67975,4.53125,3.7353515625,3.6376953125
2985786,928,766,707,49.7631,4.53125,3.740234375,3.4521484375
2990787,928,765,707,49.84645,4.53125,3.7353515625,3.4521484375
2995788,928,765,707,49.9298,4.53125,3.7353515625,3.4521484375
3000790,928,765,742,50.0131666667,4.53125,3.7353515625,3.623046875
3005791,928,765,706,50.0965166667,4.53125,3.7353515625,3.447265625
3010792,928,765,706,50.1798666667,4.53125,3.7353515625,3.447265625
3015793,927,765,706,50.2632166667,4.5263671875,3.7353515625,3.447265625
3020794,927,765,706,50.3465666667,4.5263671875,3.7353515625,3.447265625
3025797,927,765,739,50.42995,4.5263671875,3.7353515625,3.6083984375
3030798,928,765,705,50.5133,4.53125,3.7353515625,3.4423828125
3035799,927,765,744,50.59665,4.5263671875,3.7353515625,3.6328125
3040800,927,765,745,50.68,4.5263671875,3.7353515625,3.6376953125
3045801,927,765,706,50.76335,4.5263671875,3.7353515625,3.447265625
3050803,927,765,705,50.8467166667,4.5263671875,3.7353515625,3.4423828125
3055804,927,765,716,50.9300666667,4.5263671875,3.7353515625,3.49609375
3060805,926,764,705,51.0134166667,4.521484375,3.73046875,3.4423828125
3065806,926,765,704,51.0967666667,4.521484375,3.7353515625,3.4375
3070809,926,764,743,51.18015,4.521484375,3.73046875,3.6279296875
3075810,926,765,743,51.2635,4.521484375,3.7353515625,3.6279296875
3080811,926,764,703,51.34685,4.521484375,3.73046875,3.4326171875
3085812,926,764,737,51.4302,4.521484375,3.73046875,3.5986328125
3090813,926,763,704,51.51355,4.521484375,3.7255859375,3.4375
3095815,926,764,703,51.5969166667,4.521484375,3.73046875,3.4326171875
3100816,926,764,703,51.6802666667,4.521484375,3.73046875,3.4326171875
3105817,926,764,704,51.7636166667,4.521484375,3.73046875,3.4375
3110818,926,764,738,51.8469666667,4.521484375,3.73046875,3.603515625
3115821,926,764,702,51.93035,4.521484375,3.73046875,3.427734375
3120822,926,763,704,52.0137,4.521484375,3.7255859375,3.4375
3125823,926,764,704,52.09705,4.521484375,3.73046875,3.4375
3130824,926,763,703,52.1804,4.521484375,3.7255859375,3.4326171875
3135825,925,764,702,52.26375,4.5166015625,3.73046875,3.427734375
3140827,925,764,741,52.3471166667,4.5166015625,3.73046875,3.6181640625
3145828,925,763,702,52.4304666667,4.5166015625,3.7255859375,3.427734375
3150829,925,764,701,52.5138166667,4.5166015625,3.73046875,3.4228515625
3155830,925,763,702,52.5971666667,4.5166015625,3.7255859375,3.427734375
3160832,925,763,703,52.6805333333,4.5166015625,3.7255859375,3.4326171875
3165834,925,763,702,52.7639,4.5166015625,3.7255859375,3.427734375
3170835,925,764,702,52.84725,4.5166015625,3.73046875,3.427734375
3175836,925,763,702,52.9306,4.5166015625,3.7255859375,3.427734375
3180837,925,763,702,53.01395,4.5166015625,3.7255859375,3.427734375
3185839,925,763,729,53.0973166667,4.5166015625,3.7255859375,3.5595703125
3190840,925,762,732,53.1806666667,4.5166015625,3.720703125,3.57421875
3195841,924,762,701,53.2640166667,4.51171875,3.720703125,3.4228515625
3200842,924,763,736,53.3473666667,4.51171875,3.7255859375,3.59375
3205843,925,763,700,53.4307166667,4.5166015625,3.7255859375,3.41796875
3210846,924,763,738,53.5141,4.51171875,3.7255859375,3.603515625
3215847,924,763,700,53.59745,4.51171875,3.7255859375,3.41796875
3220848,924,762,738,53.6808,4.51171875,3.720703125,3.603515625
3225849,924,762,700,53.76415,4.51171875,3.720703125,3.41796875
3230851,924,762,700,53.8475166667,4.51171875,3.720703125,3.41796875
3235852,924,762,700,53.9308666667,4.51171875,3.720703125,3.41796875
3240853,924,763,698,54.0142166667,4.51171875,3.7255859375,3.408203125
3245854,924,763,699,54.0975666667,4.51171875,3.7255859375,3.4130859375
3250855,923,762,699,54.1809166667,4.5068359375,3.720703125,3.4130859375
3255858,924,762,699,54.2643,4.51171875,3.720703125,3.4130859375
3260859,924,763,699,54.34765,4.51171875,3.7255859375,3.4130859375
3265860,923,762,716,54.431,4.5068359375,3.720703125,3.49609375
3270861,923,762,724,54.51435,4.5068359375,3.720703125,3.53515625
3275863,923,762,697,54.5977166667,4.5068359375,3.720703125,3.4033203125
3280864,924,761,698,54.6810666667,4.51171875,3.7158203125,3.408203125
3285865,923,762,698,54.7644166667,4.5068359375,3.720703125,3.408203125
3290866,923,762,698,54.8477666667,4.5068359375,3.720703125,3.408203125
3295867,922,761,696,54.9311166667,4.501953125,3.7158203125,3.3984375
3300870,923,761,697,55.0145,4.5068359375,3.7158203125,3.4033203125
3305871,922,761,697,55.09785,4.501953125,3.7158203125,3.4033203125
3310872,923,761,725,55.1812,4.5068359375,3.7158203125,3.5400390625
3315873,922,761,697,55.26455,4.501953125,3.7158203125,3.4033203125
3320875,923,761,727,55.3479166667,4.5068359375,3.7158203125,3.5498046875
